red	eCut	att
0.2451	1.05925e+19	0.0989047
0.2451	1.12202e+19	0.0911383
0.2451	1.1885e+19	0.0818276
0.2451	1.25893e+19	0.070881
0.2451	1.33352e+19	0.0585151
0.2451	1.41254e+19	0.045639
0.2451	1.49624e+19	0.033302
0.2451	1.58489e+19	0.0221974
0.2451	1.6788e+19	0.0133681
0.2451	1.77828e+19	0.00709325
0.2451	1.88365e+19	0.00336408
0.2451	1.99526e+19	0.00134244
0.2451	2.11349e+19	0.000486134
0.2451	2.23872e+19	0.000144911
0.2451	2.37137e+19	7.94935e-06
0.2451	2.51189e+19	0
0.2451	2.66073e+19	0
0.2451	2.81838e+19	0
0.2451	2.98538e+19	0
0.2451	3.16228e+19	0
0.2451	3.34965e+19	0
0.2451	3.54813e+19	0
0.2451	3.75837e+19	0
0.2451	3.98107e+19	0
0.2451	4.21697e+19	0
0.2451	4.46684e+19	0
0.2451	4.73151e+19	0
0.2451	5.01187e+19	0
0.2451	5.30884e+19	0
0.2451	5.62341e+19	0
0.2451	5.95662e+19	0
0.2451	6.30957e+19	0
0.2451	6.68344e+19	0
0.2451	7.07946e+19	0
0.2451	7.49894e+19	0
0.2451	7.94328e+19	0
0.2451	8.41395e+19	0
0.2451	8.91251e+19	0
0.2451	9.44061e+19	0
0.2451	1e+20	0
0.2476	1e+19	0.101221
0.2476	1.05925e+19	0.0946094
0.2476	1.12202e+19	0.0864676
0.2476	1.1885e+19	0.0769864
0.2476	1.25893e+19	0.0657378
0.2476	1.33352e+19	0.0535975
0.2476	1.41254e+19	0.0410538
0.2476	1.49624e+19	0.0293013
0.2476	1.58489e+19	0.0188977
0.2476	1.6788e+19	0.0110625
0.2476	1.77828e+19	0.00574961
0.2476	1.88365e+19	0.00251598
0.2476	1.99526e+19	0.000989603
0.2476	2.11349e+19	0.000304259
0.2476	2.23872e+19	0.000101454
0.2476	2.37137e+19	7.94938e-06
0.2476	2.51189e+19	0
0.2476	2.66073e+19	0
0.2476	2.81838e+19	0
0.2476	2.98538e+19	0
0.2476	3.16228e+19	0
0.2476	3.34965e+19	0
0.2476	3.54813e+19	0
0.2476	3.75837e+19	0
0.2476	3.98107e+19	0
0.2476	4.21697e+19	0
0.2476	4.46684e+19	0
0.2476	4.73151e+19	0
0.2476	5.01187e+19	0
0.2476	5.30884e+19	0
0.2476	5.62341e+19	0
0.2476	5.95662e+19	0
0.2476	6.30957e+19	0
0.2476	6.68344e+19	0
0.2476	7.07946e+19	0
0.2476	7.49894e+19	0
0.2476	7.94328e+19	0
0.2476	8.41395e+19	0
0.2476	8.91251e+19	0
0.2476	9.44061e+19	0
0.2476	1e+20	0
0.2501	1e+19	0.097449
0.2501	1.05925e+19	0.0903886
0.2501	1.12202e+19	0.0819017
0.2501	1.1885e+19	0.07217
0.2501	1.25893e+19	0.0607302
0.2501	1.33352e+19	0.0487099
0.2501	1.41254e+19	0.0365826
0.2501	1.49624e+19	0.0255074
0.2501	1.58489e+19	0.0158876
0.2501	1.6788e+19	0.0090341
0.2501	1.77828e+19	0.00447101
0.2501	1.88365e+19	0.00187664
0.2501	1.99526e+19	0.000687723
0.2501	2.11349e+19	0.000231456
0.2501	2.23872e+19	7.24556e-05
0.2501	2.37137e+19	7.94906e-06
0.2501	2.51189e+19	0
0.2501	2.66073e+19	0
0.2501	2.81838e+19	0
0.2501	2.98538e+19	0
0.2501	3.16228e+19	0
0.2501	3.34965e+19	0
0.2501	3.54813e+19	0
0.2501	3.75837e+19	0
0.2501	3.98107e+19	0
0.2501	4.21697e+19	0
0.2501	4.46684e+19	0
0.2501	4.73151e+19	0
0.2501	5.01187e+19	0
0.2501	5.30884e+19	0
0.2501	5.62341e+19	0
0.2501	5.95662e+19	0
0.2501	6.30957e+19	0
0.2501	6.68344e+19	0
0.2501	7.07946e+19	0
0.2501	7.49894e+19	0
0.2501	7.94328e+19	0
0.2501	8.41395e+19	0
0.2501	8.91251e+19	0
0.2501	9.44061e+19	0
0.2501	1e+20	0
0.2526	1e+19	0.093748
0.2526	1.05925e+19	0.0863735
0.2526	1.12202e+19	0.0776857
0.2526	1.1885e+19	0.0675191
0.2526	1.25893e+19	0.0561862
0.2526	1.33352e+19	0.0441654
0.2526	1.41254e+19	0.0324796
0.2526	1.49624e+19	0.0219723
0.2526	1.58489e+19	0.0133177
0.2526	1.6788e+19	0.00726791
0.2526	1.77828e+19	0.00345219
0.2526	1.88365e+19	0.00140347
0.2526	1.99526e+19	0.000506983
0.2526	2.11349e+19	0.000145589
0.2526	2.23872e+19	3.98614e-05
0.2526	2.37137e+19	7.95621e-06
0.2526	2.51189e+19	0
0.2526	2.66073e+19	0
0.2526	2.81838e+19	0
0.2526	2.98538e+19	0
0.2526	3.16228e+19	0
0.2526	3.34965e+19	0
0.2526	3.54813e+19	0
0.2526	3.75837e+19	0
0.2526	3.98107e+19	0
0.2526	4.21697e+19	0
0.2526	4.46684e+19	0
0.2526	4.73151e+19	0
0.2526	5.01187e+19	0
0.2526	5.30884e+19	0
0.2526	5.62341e+19	0
0.2526	5.95662e+19	0
0.2526	6.30957e+19	0
0.2526	6.68344e+19	0
0.2526	7.07946e+19	0
0.2526	7.49894e+19	0
0.2526	7.94328e+19	0
0.2526	8.41395e+19	0
0.2526	8.91251e+19	0
0.2526	9.44061e+19	0
0.2526	1e+20	0
0.2551	1e+19	0.089797
0.2551	1.05925e+19	0.0822976
0.2551	1.12202e+19	0.0732831
0.2551	1.1885e+19	0.0628474
0.2551	1.25893e+19	0.0514423
0.2551	1.33352e+19	0.0398602
0.2551	1.41254e+19	0.0285728
0.2551	1.49624e+19	0.0186665
0.2551	1.58489e+19	0.0109208
0.2551	1.6788e+19	0.00575957
0.2551	1.77828e+19	0.00263838
0.2551	1.88365e+19	0.000978479
0.2551	1.99526e+19	0.000335599
0.2551	2.11349e+19	0.000112683
0.2551	2.23872e+19	1.08943e-05
0.2551	2.37137e+19	0
0.2551	2.51189e+19	0
0.2551	2.66073e+19	0
0.2551	2.81838e+19	0
0.2551	2.98538e+19	0
0.2551	3.16228e+19	0
0.2551	3.34965e+19	0
0.2551	3.54813e+19	0
0.2551	3.75837e+19	0
0.2551	3.98107e+19	0
0.2551	4.21697e+19	0
0.2551	4.46684e+19	0
0.2551	4.73151e+19	0
0.2551	5.01187e+19	0
0.2551	5.30884e+19	0
0.2551	5.62341e+19	0
0.2551	5.95662e+19	0
0.2551	6.30957e+19	0
0.2551	6.68344e+19	0
0.2551	7.07946e+19	0
0.2551	7.49894e+19	0
0.2551	7.94328e+19	0
0.2551	8.41395e+19	0
0.2551	8.91251e+19	0
0.2551	9.44061e+19	0
0.2551	1e+20	0
0.2576	1e+19	0.08594
0.2576	1.05925e+19	0.0782376
0.2576	1.12202e+19	0.0690489
0.2576	1.1885e+19	0.0583472
0.2576	1.25893e+19	0.0469073
0.2576	1.33352e+19	0.0354478
0.2576	1.41254e+19	0.0248613
0.2576	1.49624e+19	0.0157088
0.2576	1.58489e+19	0.00895904
0.2576	1.6788e+19	0.00464354
0.2576	1.77828e+19	0.00202508
0.2576	1.88365e+19	0.000699852
0.2576	1.99526e+19	0.00022061
0.2576	2.11349e+19	8.61543e-05
0.2576	2.23872e+19	7.26491e-06
0.2576	2.37137e+19	0
0.2576	2.51189e+19	0
0.2576	2.66073e+19	0
0.2576	2.81838e+19	0
0.2576	2.98538e+19	0
0.2576	3.16228e+19	0
0.2576	3.34965e+19	0
0.2576	3.54813e+19	0
0.2576	3.75837e+19	0
0.2576	3.98107e+19	0
0.2576	4.21697e+19	0
0.2576	4.46684e+19	0
0.2576	4.73151e+19	0
0.2576	5.01187e+19	0
0.2576	5.30884e+19	0
0.2576	5.62341e+19	0
0.2576	5.95662e+19	0
0.2576	6.30957e+19	0
0.2576	6.68344e+19	0
0.2576	7.07946e+19	0
0.2576	7.49894e+19	0
0.2576	7.94328e+19	0
0.2576	8.41395e+19	0
0.2576	8.91251e+19	0
0.2576	9.44061e+19	0
0.2576	1e+20	0
0.2601	1e+19	0.081999
0.2601	1.05925e+19	0.0739962
0.2601	1.12202e+19	0.0647049
0.2601	1.1885e+19	0.0539218
0.2601	1.25893e+19	0.042492
0.2601	1.33352e+19	0.0314846
0.2601	1.41254e+19	0.0215786
0.2601	1.49624e+19	0.0131726
0.2601	1.58489e+19	0.00729099
0.2601	1.6788e+19	0.00363725
0.2601	1.77828e+19	0.00153804
0.2601	1.88365e+19	0.000501546
0.2601	1.99526e+19	0.000151099
0.2601	2.11349e+19	4.30813e-05
0.2601	2.23872e+19	3.63266e-06
0.2601	2.37137e+19	0
0.2601	2.51189e+19	0
0.2601	2.66073e+19	0
0.2601	2.81838e+19	0
0.2601	2.98538e+19	0
0.2601	3.16228e+19	0
0.2601	3.34965e+19	0
0.2601	3.54813e+19	0
0.2601	3.75837e+19	0
0.2601	3.98107e+19	0
0.2601	4.21697e+19	0
0.2601	4.46684e+19	0
0.2601	4.73151e+19	0
0.2601	5.01187e+19	0
0.2601	5.30884e+19	0
0.2601	5.62341e+19	0
0.2601	5.95662e+19	0
0.2601	6.30957e+19	0
0.2601	6.68344e+19	0
0.2601	7.07946e+19	0
0.2601	7.49894e+19	0
0.2601	7.94328e+19	0
0.2601	8.41395e+19	0
0.2601	8.91251e+19	0
0.2601	9.44061e+19	0
0.2601	1e+20	0
0.2626	1e+19	0.077969
0.2626	1.05925e+19	0.0698126
0.2626	1.12202e+19	0.0602095
0.2626	1.1885e+19	0.0496077
0.2626	1.25893e+19	0.0383063
0.2626	1.33352e+19	0.027709
0.2626	1.41254e+19	0.0184285
0.2626	1.49624e+19	0.0109058
0.2626	1.58489e+19	0.00578928
0.2626	1.6788e+19	0.00278666
0.2626	1.77828e+19	0.00110044
0.2626	1.88365e+19	0.000349873
0.2626	1.99526e+19	9.66627e-05
0.2626	2.11349e+19	2.31891e-05
0.2626	2.23872e+19	3.63055e-06
0.2626	2.37137e+19	0
0.2626	2.51189e+19	0
0.2626	2.66073e+19	0
0.2626	2.81838e+19	0
0.2626	2.98538e+19	0
0.2626	3.16228e+19	0
0.2626	3.34965e+19	0
0.2626	3.54813e+19	0
0.2626	3.75837e+19	0
0.2626	3.98107e+19	0
0.2626	4.21697e+19	0
0.2626	4.46684e+19	0
0.2626	4.73151e+19	0
0.2626	5.01187e+19	0
0.2626	5.30884e+19	0
0.2626	5.62341e+19	0
0.2626	5.95662e+19	0
0.2626	6.30957e+19	0
0.2626	6.68344e+19	0
0.2626	7.07946e+19	0
0.2626	7.49894e+19	0
0.2626	7.94328e+19	0
0.2626	8.41395e+19	0
0.2626	8.91251e+19	0
0.2626	9.44061e+19	0
0.2626	1e+20	0
0.2651	1e+19	0.07424
0.2651	1.05925e+19	0.065683
0.2651	1.12202e+19	0.0560374
0.2651	1.1885e+19	0.0454647
0.2651	1.25893e+19	0.0345067
0.2651	1.33352e+19	0.0243894
0.2651	1.41254e+19	0.0156594
0.2651	1.49624e+19	0.00908434
0.2651	1.58489e+19	0.00471215
0.2651	1.6788e+19	0.00216352
0.2651	1.77828e+19	0.000786391
0.2651	1.88365e+19	0.000203844
0.2651	1.99526e+19	5.73978e-05
0.2651	2.11349e+19	3.31308e-06
0.2651	2.23872e+19	0
0.2651	2.37137e+19	0
0.2651	2.51189e+19	0
0.2651	2.66073e+19	0
0.2651	2.81838e+19	0
0.2651	2.98538e+19	0
0.2651	3.16228e+19	0
0.2651	3.34965e+19	0
0.2651	3.54813e+19	0
0.2651	3.75837e+19	0
0.2651	3.98107e+19	0
0.2651	4.21697e+19	0
0.2651	4.46684e+19	0
0.2651	4.73151e+19	0
0.2651	5.01187e+19	0
0.2651	5.30884e+19	0
0.2651	5.62341e+19	0
0.2651	5.95662e+19	0
0.2651	6.30957e+19	0
0.2651	6.68344e+19	0
0.2651	7.07946e+19	0
0.2651	7.49894e+19	0
0.2651	7.94328e+19	0
0.2651	8.41395e+19	0
0.2651	8.91251e+19	0
0.2651	9.44061e+19	0
0.2651	1e+20	0
0.2676	1e+19	0.07067
0.2676	1.05925e+19	0.0619074
0.2676	1.12202e+19	0.0520423
0.2676	1.1885e+19	0.0414569
0.2676	1.25893e+19	0.0307721
0.2676	1.33352e+19	0.0211486
0.2676	1.41254e+19	0.0131344
0.2676	1.49624e+19	0.00737229
0.2676	1.58489e+19	0.00367981
0.2676	1.6788e+19	0.0015838
0.2676	1.77828e+19	0.000522652
0.2676	1.88365e+19	0.000145989
0.2676	1.99526e+19	5.13519e-05
0.2676	2.11349e+19	6.6239e-06
0.2676	2.23872e+19	0
0.2676	2.37137e+19	0
0.2676	2.51189e+19	0
0.2676	2.66073e+19	0
0.2676	2.81838e+19	0
0.2676	2.98538e+19	0
0.2676	3.16228e+19	0
0.2676	3.34965e+19	0
0.2676	3.54813e+19	0
0.2676	3.75837e+19	0
0.2676	3.98107e+19	0
0.2676	4.21697e+19	0
0.2676	4.46684e+19	0
0.2676	4.73151e+19	0
0.2676	5.01187e+19	0
0.2676	5.30884e+19	0
0.2676	5.62341e+19	0
0.2676	5.95662e+19	0
0.2676	6.30957e+19	0
0.2676	6.68344e+19	0
0.2676	7.07946e+19	0
0.2676	7.49894e+19	0
0.2676	7.94328e+19	0
0.2676	8.41395e+19	0
0.2676	8.91251e+19	0
0.2676	9.44061e+19	0
0.2676	1e+20	0
0.2701	1e+19	0.066906
0.2701	1.05925e+19	0.0580196
0.2701	1.12202e+19	0.0478225
0.2701	1.1885e+19	0.0375048
0.2701	1.25893e+19	0.0271708
0.2701	1.33352e+19	0.018133
0.2701	1.41254e+19	0.0107979
0.2701	1.49624e+19	0.00590812
0.2701	1.58489e+19	0.00288761
0.2701	1.6788e+19	0.00117248
0.2701	1.77828e+19	0.000354005
0.2701	1.88365e+19	7.981e-05
0.2701	1.99526e+19	3.32029e-05
0.2701	2.11349e+19	3.30963e-06
0.2701	2.23872e+19	0
0.2701	2.37137e+19	0
0.2701	2.51189e+19	0
0.2701	2.66073e+19	0
0.2701	2.81838e+19	0
0.2701	2.98538e+19	0
0.2701	3.16228e+19	0
0.2701	3.34965e+19	0
0.2701	3.54813e+19	0
0.2701	3.75837e+19	0
0.2701	3.98107e+19	0
0.2701	4.21697e+19	0
0.2701	4.46684e+19	0
0.2701	4.73151e+19	0
0.2701	5.01187e+19	0
0.2701	5.30884e+19	0
0.2701	5.62341e+19	0
0.2701	5.95662e+19	0
0.2701	6.30957e+19	0
0.2701	6.68344e+19	0
0.2701	7.07946e+19	0
0.2701	7.49894e+19	0
0.2701	7.94328e+19	0
0.2701	8.41395e+19	0
0.2701	8.91251e+19	0
0.2701	9.44061e+19	0
0.2701	1e+20	0
0.2726	1e+19	0.063013
0.2726	1.05925e+19	0.0539971
0.2726	1.12202e+19	0.0440541
0.2726	1.1885e+19	0.033632
0.2726	1.25893e+19	0.0238565
0.2726	1.33352e+19	0.0154322
0.2726	1.41254e+19	0.00888351
0.2726	1.49624e+19	0.00464377
0.2726	1.58489e+19	0.00218259
0.2726	1.6788e+19	0.00083311
0.2726	1.77828e+19	0.000255992
0.2726	1.88365e+19	5.50243e-05
0.2726	1.99526e+19	1.81135e-05
0.2726	2.11349e+19	6.61932e-06
0.2726	2.23872e+19	0
0.2726	2.37137e+19	0
0.2726	2.51189e+19	0
0.2726	2.66073e+19	0
0.2726	2.81838e+19	0
0.2726	2.98538e+19	0
0.2726	3.16228e+19	0
0.2726	3.34965e+19	0
0.2726	3.54813e+19	0
0.2726	3.75837e+19	0
0.2726	3.98107e+19	0
0.2726	4.21697e+19	0
0.2726	4.46684e+19	0
0.2726	4.73151e+19	0
0.2726	5.01187e+19	0
0.2726	5.30884e+19	0
0.2726	5.62341e+19	0
0.2726	5.95662e+19	0
0.2726	6.30957e+19	0
0.2726	6.68344e+19	0
0.2726	7.07946e+19	0
0.2726	7.49894e+19	0
0.2726	7.94328e+19	0
0.2726	8.41395e+19	0
0.2726	8.91251e+19	0
0.2726	9.44061e+19	0
0.2726	1e+20	0
0.2751	1e+19	0.059109
0.2751	1.05925e+19	0.050098
0.2751	1.12202e+19	0.0401758
0.2751	1.1885e+19	0.03003
0.2751	1.25893e+19	0.0208611
0.2751	1.33352e+19	0.0129932
0.2751	1.41254e+19	0.00736021
0.2751	1.49624e+19	0.00378771
0.2751	1.58489e+19	0.00167544
0.2751	1.6788e+19	0.000586254
0.2751	1.77828e+19	0.000148166
0.2751	1.88365e+19	4.40692e-05
0.2751	1.99526e+19	9.06709e-06
0.2751	2.11349e+19	0
0.2751	2.23872e+19	0
0.2751	2.37137e+19	0
0.2751	2.51189e+19	0
0.2751	2.66073e+19	0
0.2751	2.81838e+19	0
0.2751	2.98538e+19	0
0.2751	3.16228e+19	0
0.2751	3.34965e+19	0
0.2751	3.54813e+19	0
0.2751	3.75837e+19	0
0.2751	3.98107e+19	0
0.2751	4.21697e+19	0
0.2751	4.46684e+19	0
0.2751	4.73151e+19	0
0.2751	5.01187e+19	0
0.2751	5.30884e+19	0
0.2751	5.62341e+19	0
0.2751	5.95662e+19	0
0.2751	6.30957e+19	0
0.2751	6.68344e+19	0
0.2751	7.07946e+19	0
0.2751	7.49894e+19	0
0.2751	7.94328e+19	0
0.2751	8.41395e+19	0
0.2751	8.91251e+19	0
0.2751	9.44061e+19	0
0.2751	1e+20	0
0.2776	1e+19	0.055683
0.2776	1.05925e+19	0.0463018
0.2776	1.12202e+19	0.0365359
0.2776	1.1885e+19	0.0267725
0.2776	1.25893e+19	0.0180378
0.2776	1.33352e+19	0.010907
0.2776	1.41254e+19	0.00605213
0.2776	1.49624e+19	0.00294336
0.2776	1.58489e+19	0.00124564
0.2776	1.6788e+19	0.000396286
0.2776	1.77828e+19	0.000115602
0.2776	1.88365e+19	4.13557e-05
0.2776	1.99526e+19	9.07603e-06
0.2776	2.11349e+19	0
0.2776	2.23872e+19	0
0.2776	2.37137e+19	0
0.2776	2.51189e+19	0
0.2776	2.66073e+19	0
0.2776	2.81838e+19	0
0.2776	2.98538e+19	0
0.2776	3.16228e+19	0
0.2776	3.34965e+19	0
0.2776	3.54813e+19	0
0.2776	3.75837e+19	0
0.2776	3.98107e+19	0
0.2776	4.21697e+19	0
0.2776	4.46684e+19	0
0.2776	4.73151e+19	0
0.2776	5.01187e+19	0
0.2776	5.30884e+19	0
0.2776	5.62341e+19	0
0.2776	5.95662e+19	0
0.2776	6.30957e+19	0
0.2776	6.68344e+19	0
0.2776	7.07946e+19	0
0.2776	7.49894e+19	0
0.2776	7.94328e+19	0
0.2776	8.41395e+19	0
0.2776	8.91251e+19	0
0.2776	9.44061e+19	0
0.2776	1e+20	0
0.2801	1e+19	0.052244
0.2801	1.05925e+19	0.0427463
0.2801	1.12202e+19	0.0330266
0.2801	1.1885e+19	0.0235752
0.2801	1.25893e+19	0.0153088
0.2801	1.33352e+19	0.00897457
0.2801	1.41254e+19	0.00484432
0.2801	1.49624e+19	0.00231627
0.2801	1.58489e+19	0.000906664
0.2801	1.6788e+19	0.00026102
0.2801	1.77828e+19	7.28554e-05
0.2801	1.88365e+19	2.48013e-05
0.2801	1.99526e+19	3.02306e-06
0.2801	2.11349e+19	0
0.2801	2.23872e+19	0
0.2801	2.37137e+19	0
0.2801	2.51189e+19	0
0.2801	2.66073e+19	0
0.2801	2.81838e+19	0
0.2801	2.98538e+19	0
0.2801	3.16228e+19	0
0.2801	3.34965e+19	0
0.2801	3.54813e+19	0
0.2801	3.75837e+19	0
0.2801	3.98107e+19	0
0.2801	4.21697e+19	0
0.2801	4.46684e+19	0
0.2801	4.73151e+19	0
0.2801	5.01187e+19	0
0.2801	5.30884e+19	0
0.2801	5.62341e+19	0
0.2801	5.95662e+19	0
0.2801	6.30957e+19	0
0.2801	6.68344e+19	0
0.2801	7.07946e+19	0
0.2801	7.49894e+19	0
0.2801	7.94328e+19	0
0.2801	8.41395e+19	0
0.2801	8.91251e+19	0
0.2801	9.44061e+19	0
0.2801	1e+20	0
0.2826	1e+19	0.048708
0.2826	1.05925e+19	0.0393323
0.2826	1.12202e+19	0.0296883
0.2826	1.1885e+19	0.0207089
0.2826	1.25893e+19	0.0129849
0.2826	1.33352e+19	0.0073687
0.2826	1.41254e+19	0.00377917
0.2826	1.49624e+19	0.00170157
0.2826	1.58489e+19	0.000616388
0.2826	1.6788e+19	0.000183199
0.2826	1.77828e+19	5.02484e-05
0.2826	1.88365e+19	1.37789e-05
0.2826	1.99526e+19	6.04663e-06
0.2826	2.11349e+19	0
0.2826	2.23872e+19	0
0.2826	2.37137e+19	0
0.2826	2.51189e+19	0
0.2826	2.66073e+19	0
0.2826	2.81838e+19	0
0.2826	2.98538e+19	0
0.2826	3.16228e+19	0
0.2826	3.34965e+19	0
0.2826	3.54813e+19	0
0.2826	3.75837e+19	0
0.2826	3.98107e+19	0
0.2826	4.21697e+19	0
0.2826	4.46684e+19	0
0.2826	4.73151e+19	0
0.2826	5.01187e+19	0
0.2826	5.30884e+19	0
0.2826	5.62341e+19	0
0.2826	5.95662e+19	0
0.2826	6.30957e+19	0
0.2826	6.68344e+19	0
0.2826	7.07946e+19	0
0.2826	7.49894e+19	0
0.2826	7.94328e+19	0
0.2826	8.41395e+19	0
0.2826	8.91251e+19	0
0.2826	9.44061e+19	0
0.2826	1e+20	0
0.2851	1e+19	0.045207
0.2851	1.05925e+19	0.035966
0.2851	1.12202e+19	0.0265866
0.2851	1.1885e+19	0.0180767
0.2851	1.25893e+19	0.0109453
0.2851	1.33352e+19	0.00601517
0.2851	1.41254e+19	0.00299786
0.2851	1.49624e+19	0.00127911
0.2851	1.58489e+19	0.000420057
0.2851	1.6788e+19	0.000116788
0.2851	1.77828e+19	4.01945e-05
0.2851	1.88365e+19	5.51089e-06
0.2851	1.99526e+19	3.02199e-06
0.2851	2.11349e+19	0
0.2851	2.23872e+19	0
0.2851	2.37137e+19	0
0.2851	2.51189e+19	0
0.2851	2.66073e+19	0
0.2851	2.81838e+19	0
0.2851	2.98538e+19	0
0.2851	3.16228e+19	0
0.2851	3.34965e+19	0
0.2851	3.54813e+19	0
0.2851	3.75837e+19	0
0.2851	3.98107e+19	0
0.2851	4.21697e+19	0
0.2851	4.46684e+19	0
0.2851	4.73151e+19	0
0.2851	5.01187e+19	0
0.2851	5.30884e+19	0
0.2851	5.62341e+19	0
0.2851	5.95662e+19	0
0.2851	6.30957e+19	0
0.2851	6.68344e+19	0
0.2851	7.07946e+19	0
0.2851	7.49894e+19	0
0.2851	7.94328e+19	0
0.2851	8.41395e+19	0
0.2851	8.91251e+19	0
0.2851	9.44061e+19	0
0.2851	1e+20	0
0.2876	1e+19	0.041884
0.2876	1.05925e+19	0.0327287
0.2876	1.12202e+19	0.0236727
0.2876	1.1885e+19	0.0155721
0.2876	1.25893e+19	0.00921198
0.2876	1.33352e+19	0.00493815
0.2876	1.41254e+19	0.00228469
0.2876	1.49624e+19	0.000973947
0.2876	1.58489e+19	0.000275803
0.2876	1.6788e+19	8.4758e-05
0.2876	1.77828e+19	2.76336e-05
0.2876	1.88365e+19	5.51008e-06
0.2876	1.99526e+19	3.02201e-06
0.2876	2.11349e+19	0
0.2876	2.23872e+19	0
0.2876	2.37137e+19	0
0.2876	2.51189e+19	0
0.2876	2.66073e+19	0
0.2876	2.81838e+19	0
0.2876	2.98538e+19	0
0.2876	3.16228e+19	0
0.2876	3.34965e+19	0
0.2876	3.54813e+19	0
0.2876	3.75837e+19	0
0.2876	3.98107e+19	0
0.2876	4.21697e+19	0
0.2876	4.46684e+19	0
0.2876	4.73151e+19	0
0.2876	5.01187e+19	0
0.2876	5.30884e+19	0
0.2876	5.62341e+19	0
0.2876	5.95662e+19	0
0.2876	6.30957e+19	0
0.2876	6.68344e+19	0
0.2876	7.07946e+19	0
0.2876	7.49894e+19	0
0.2876	7.94328e+19	0
0.2876	8.41395e+19	0
0.2876	8.91251e+19	0
0.2876	9.44061e+19	0
0.2876	1e+20	0
0.2901	1e+19	0.038525
0.2901	1.05925e+19	0.0294481
0.2901	1.12202e+19	0.0206757
0.2901	1.1885e+19	0.0131815
0.2901	1.25893e+19	0.00752914
0.2901	1.33352e+19	0.00386837
0.2901	1.41254e+19	0.00176141
0.2901	1.49624e+19	0.000657525
0.2901	1.58489e+19	0.00018389
0.2901	1.6788e+19	5.03882e-05
0.2901	1.77828e+19	1.00482e-05
0.2901	1.88365e+19	2.75414e-06
0.2901	1.99526e+19	0
0.2901	2.11349e+19	0
0.2901	2.23872e+19	0
0.2901	2.37137e+19	0
0.2901	2.51189e+19	0
0.2901	2.66073e+19	0
0.2901	2.81838e+19	0
0.2901	2.98538e+19	0
0.2901	3.16228e+19	0
0.2901	3.34965e+19	0
0.2901	3.54813e+19	0
0.2901	3.75837e+19	0
0.2901	3.98107e+19	0
0.2901	4.21697e+19	0
0.2901	4.46684e+19	0
0.2901	4.73151e+19	0
0.2901	5.01187e+19	0
0.2901	5.30884e+19	0
0.2901	5.62341e+19	0
0.2901	5.95662e+19	0
0.2901	6.30957e+19	0
0.2901	6.68344e+19	0
0.2901	7.07946e+19	0
0.2901	7.49894e+19	0
0.2901	7.94328e+19	0
0.2901	8.41395e+19	0
0.2901	8.91251e+19	0
0.2901	9.44061e+19	0
0.2901	1e+20	0
0.2926	1e+19	0.035344
0.2926	1.05925e+19	0.0263653
0.2926	1.12202e+19	0.0181059
0.2926	1.1885e+19	0.0112845
0.2926	1.25893e+19	0.0062507
0.2926	1.33352e+19	0.00305272
0.2926	1.41254e+19	0.00133363
0.2926	1.49624e+19	0.000440335
0.2926	1.58489e+19	0.000127526
0.2926	1.6788e+19	2.5205e-05
0.2926	1.77828e+19	7.53682e-06
0.2926	1.88365e+19	2.75394e-06
0.2926	1.99526e+19	0
0.2926	2.11349e+19	0
0.2926	2.23872e+19	0
0.2926	2.37137e+19	0
0.2926	2.51189e+19	0
0.2926	2.66073e+19	0
0.2926	2.81838e+19	0
0.2926	2.98538e+19	0
0.2926	3.16228e+19	0
0.2926	3.34965e+19	0
0.2926	3.54813e+19	0
0.2926	3.75837e+19	0
0.2926	3.98107e+19	0
0.2926	4.21697e+19	0
0.2926	4.46684e+19	0
0.2926	4.73151e+19	0
0.2926	5.01187e+19	0
0.2926	5.30884e+19	0
0.2926	5.62341e+19	0
0.2926	5.95662e+19	0
0.2926	6.30957e+19	0
0.2926	6.68344e+19	0
0.2926	7.07946e+19	0
0.2926	7.49894e+19	0
0.2926	7.94328e+19	0
0.2926	8.41395e+19	0
0.2926	8.91251e+19	0
0.2926	9.44061e+19	0
0.2926	1e+20	0
0.2951	1e+19	0.032133
0.2951	1.05925e+19	0.0233651
0.2951	1.12202e+19	0.0155643
0.2951	1.1885e+19	0.00935127
0.2951	1.25893e+19	0.00502428
0.2951	1.33352e+19	0.00236157
0.2951	1.41254e+19	0.000963363
0.2951	1.49624e+19	0.000310732
0.2951	1.58489e+19	7.52315e-05
0.2951	1.6788e+19	1.83215e-05
0.2951	1.77828e+19	2.51099e-06
0.2951	1.88365e+19	2.75264e-06
0.2951	1.99526e+19	0
0.2951	2.11349e+19	0
0.2951	2.23872e+19	0
0.2951	2.37137e+19	0
0.2951	2.51189e+19	0
0.2951	2.66073e+19	0
0.2951	2.81838e+19	0
0.2951	2.98538e+19	0
0.2951	3.16228e+19	0
0.2951	3.34965e+19	0
0.2951	3.54813e+19	0
0.2951	3.75837e+19	0
0.2951	3.98107e+19	0
0.2951	4.21697e+19	0
0.2951	4.46684e+19	0
0.2951	4.73151e+19	0
0.2951	5.01187e+19	0
0.2951	5.30884e+19	0
0.2951	5.62341e+19	0
0.2951	5.95662e+19	0
0.2951	6.30957e+19	0
0.2951	6.68344e+19	0
0.2951	7.07946e+19	0
0.2951	7.49894e+19	0
0.2951	7.94328e+19	0
0.2951	8.41395e+19	0
0.2951	8.91251e+19	0
