# [1]-ell [2]-1h+2h [3]-1h [4]-2h
8.730000000000000000e+02 3.527052261152036332e-05 3.524743304936860480e-05 2.308956215175649373e-08
8.740000000000000000e+02 3.521559968912968121e-05 3.519260184685895504e-05 2.299784227072643833e-08
8.750000000000000000e+02 3.516081894405579387e-05 3.513791253743289180e-05 2.290640662290491308e-08
8.760000000000000000e+02 3.510617985142270090e-05 3.508336459735800401e-05 2.281525406469594080e-08
8.770000000000000000e+02 3.505168188887818737e-05 3.502895750541988595e-05 2.272438345830152789e-08
8.780000000000000000e+02 3.499732453657880088e-05 3.497469074290711425e-05 2.263379367168563225e-08
8.790000000000000000e+02 3.494310727717506572e-05 3.492056379359652986e-05 2.254348357853910414e-08
8.800000000000000000e+02 3.488902959579669031e-05 3.486657614373844544e-05 2.245345205824422325e-08
8.810000000000000000e+02 3.483509098003788302e-05 3.481272728204204257e-05 2.236369799584001999e-08
8.820000000000000000e+02 3.478129091994292552e-05 3.475901669966093824e-05 2.227422028198764971e-08
8.830000000000000000e+02 3.472776374879957029e-05 3.470556987038663199e-05 2.219387841293659295e-08
8.840000000000000000e+02 3.467437366318255621e-05 3.465225988255630433e-05 2.211378062624907613e-08
8.850000000000000000e+02 3.462112016229507123e-05 3.459908623634128832e-05 2.203392595378554842e-08
8.860000000000000000e+02 3.456800274772342031e-05 3.454604843429116866e-05 2.195431343225350575e-08
8.870000000000000000e+02 3.451502092342301214e-05 3.449314598131983622e-05 2.187494210317817225e-08
8.880000000000000000e+02 3.446217419570446781e-05 3.444037838469159662e-05 2.179581101287303937e-08
8.890000000000000000e+02 3.440946207321987171e-05 3.438774515400746189e-05 2.171691921241106016e-08
8.900000000000000000e+02 3.435688406694903613e-05 3.433524580119144210e-05 2.163826575759562182e-08
8.910000000000000000e+02 3.430443969018592831e-05 3.428287984047699956e-05 2.155984970893199475e-08
8.920000000000000000e+02 3.425212845852515866e-05 3.423064678839355735e-05 2.148167013159880475e-08
8.930000000000000000e+02 3.419994988984858403e-05 3.417854616375316356e-05 2.140372609542006439e-08
8.940000000000000000e+02 3.414790350431195170e-05 3.412657748763711499e-05 2.132601667483675437e-08
8.950000000000000000e+02 3.409598882433170601e-05 3.407474028338282476e-05 2.124854094887928836e-08
8.960000000000000000e+02 3.404420537457186275e-05 3.402303407657072373e-05 2.117129800113987191e-08
8.970000000000000000e+02 3.399255268193094448e-05 3.397145839501120273e-05 2.109428691974488787e-08
8.980000000000000000e+02 3.394103027552903792e-05 3.392001276873171049e-05 2.101750679732777148e-08
8.990000000000000000e+02 3.388963768669491899e-05 3.386869672996391939e-05 2.094095673100207073e-08
9.000000000000000000e+02 3.383837444895328639e-05 3.381750981313095226e-05 2.086463582233427517e-08
9.010000000000000000e+02 3.378724009801208994e-05 3.376645155483477172e-05 2.078854317731755786e-08
9.020000000000000000e+02 3.373623417174987933e-05 3.371552149384353565e-05 2.071267790634490194e-08
9.030000000000000000e+02 3.368535621020339675e-05 3.366471917107921022e-05 2.063703912418318007e-08
9.040000000000000000e+02 3.363460575555499339e-05 3.361404412960504733e-05 2.056162594994672772e-08
9.050000000000000000e+02 3.358398235212042539e-05 3.356349591461335347e-05 2.048643750707158470e-08
9.060000000000000000e+02 3.353348554633651425e-05 3.351307407341322467e-05 2.041147292328972357e-08
9.070000000000000000e+02 3.348311488674904444e-05 3.346277815541844411e-05 2.033673133060363202e-08
9.080000000000000000e+02 3.343286992400057287e-05 3.341260771213531191e-05 2.026221186526053129e-08
9.090000000000000000e+02 3.338275021081852305e-05 3.336256229715079351e-05 2.018791366772773614e-08
9.100000000000000000e+02 3.333275530200317073e-05 3.331264146612050530e-05 2.011383588266709163e-08
9.110000000000000000e+02 3.328288475441586674e-05 3.326284477675695782e-05 2.003997765891048198e-08
9.120000000000000000e+02 3.323313812696722602e-05 3.321317178881779216e-05 1.996633814943501845e-08
9.130000000000000000e+02 3.318351498060547242e-05 3.316362206409413161e-05 1.989291651133851509e-08
9.140000000000000000e+02 3.313401487830479027e-05 3.311419516639897383e-05 1.981971190581521597e-08
9.150000000000000000e+02 3.308463738505385899e-05 3.306489066155572550e-05 1.974672349813159184e-08
9.160000000000000000e+02 3.303538206784434697e-05 3.301570811738674361e-05 1.967395045760236846e-08
9.170000000000000000e+02 3.298624849565958165e-05 3.296664710370201233e-05 1.960139195756663763e-08
9.180000000000000000e+02 3.293723623946319932e-05 3.291770719228783343e-05 1.952904717536426927e-08
9.190000000000000000e+02 3.288834487218800489e-05 3.286888795689569290e-05 1.945691529231241294e-08
9.200000000000000000e+02 3.283957396872473687e-05 3.282018897323105296e-05 1.938499549368198597e-08
9.210000000000000000e+02 3.279092310591109660e-05 3.277160981894242201e-05 1.931328696867481359e-08
9.220000000000000000e+02 3.274239186252064196e-05 3.272315007361024149e-05 1.924178891040025936e-08
9.230000000000000000e+02 3.269397981925199276e-05 3.267480931873613880e-05 1.917050051585266299e-08
9.240000000000000000e+02 3.264568655871785322e-05 3.262658713773196323e-05 1.909942098588839771e-08
9.250000000000000000e+02 3.259751166543435288e-05 3.257848311590914728e-05 1.902854952520355619e-08
9.260000000000000000e+02 3.254945472581025881e-05 3.253049684046794594e-05 1.895788534231134870e-08
9.270000000000000000e+02 3.250151532813641141e-05 3.248262790048689282e-05 1.888742764952006367e-08
9.280000000000000000e+02 3.245369306257509922e-05 3.243487588691218850e-05 1.881717566291077025e-08
9.290000000000000000e+02 3.240598752114963704e-05 3.238724039254731933e-05 1.874712860231562961e-08
9.300000000000000000e+02 3.235839829773386948e-05 3.233972101204257455e-05 1.867728569129586214e-08
9.310000000000000000e+02 3.231092498804190495e-05 3.229231734188478699e-05 1.860764615712029044e-08
9.320000000000000000e+02 3.226356718961777504e-05 3.224502898038703318e-05 1.853820923074387558e-08
9.330000000000000000e+02 3.221632450182522950e-05 3.219785552767844185e-05 1.846897414678616742e-08
9.340000000000000000e+02 3.216919652583761249e-05 3.215079658569410404e-05 1.839994014351037694e-08
9.350000000000000000e+02 3.212218286462777952e-05 3.210385175816497653e-05 1.833110646280214416e-08
9.360000000000000000e+02 3.207528312295807531e-05 3.205702065060792743e-05 1.826247235014873952e-08
9.370000000000000000e+02 3.202849690737036596e-05 3.201030287031574804e-05 1.819403705461813949e-08
9.380000000000000000e+02 3.198182382617622687e-05 3.196369802634738822e-05 1.812579982883865814e-08
9.390000000000000000e+02 3.193526348944706299e-05 3.191720572951808335e-05 1.805775992897826754e-08
9.400000000000000000e+02 3.188893907067436126e-05 3.187094241954228479e-05 1.799665113207663668e-08
9.410000000000000000e+02 3.184272622789320178e-05 3.182479051117573032e-05 1.793571671747169231e-08
9.420000000000000000e+02 3.179662457792912177e-05 3.177874962189374664e-05 1.787495603537233290e-08
9.430000000000000000e+02 3.175063373932153818e-05 3.173281937088249084e-05 1.781436843904412420e-08
9.440000000000000000e+02 3.170475333231425409e-05 3.168699937902946361e-05 1.775395328479165383e-08
9.450000000000000000e+02 3.165898297884608037e-05 3.164128926891413766e-05 1.769370993194117700e-08
9.460000000000000000e+02 3.161332230254153188e-05 3.159568866479870814e-05 1.763363774282360313e-08
9.470000000000000000e+02 3.156777092870151688e-05 3.155019719261876169e-05 1.757373608275707204e-08
9.480000000000000000e+02 3.152232848429415519e-05 3.150481447997412177e-05 1.751400432003024826e-08
9.490000000000000000e+02 3.147699459794560991e-05 3.145954015611972774e-05 1.745444182588520498e-08
9.500000000000000000e+02 3.143176889993106143e-05 3.141437385195656150e-05 1.739504797450089369e-08
9.510000000000000000e+02 3.138665102216560692e-05 3.136931520002262823e-05 1.733582214297625316e-08
9.520000000000000000e+02 3.134164059819529531e-05 3.132436383448398466e-05 1.727676371131381137e-08
9.530000000000000000e+02 3.129673726318827075e-05 3.127951939112586893e-05 1.721787206240317174e-08
9.540000000000000000e+02 3.125194065392586856e-05 3.123478150734386433e-05 1.715914658200473415e-08
9.550000000000000000e+02 3.120725040879388065e-05 3.119014982213514438e-05 1.710058665873355835e-08
9.560000000000000000e+02 3.116266616777371251e-05 3.114562397608967045e-05 1.704219168404304862e-08
9.570000000000000000e+02 3.111818757243379086e-05 3.110120361138157916e-05 1.698396105220906531e-08
9.580000000000000000e+02 3.107381426592093073e-05 3.105688837176061713e-05 1.692589416031415542e-08
9.590000000000000000e+02 3.102954589295170928e-05 3.101267790254348097e-05 1.686799040823148883e-08
9.600000000000000000e+02 3.098538209980401575e-05 3.096857185060540791e-05 1.681024919860947598e-08
9.610000000000000000e+02 3.094132253430854055e-05 3.092456986437168513e-05 1.675266993685591912e-08
9.620000000000000000e+02 3.089736684584041328e-05 3.088067159380928787e-05 1.669525203112270946e-08
9.630000000000000000e+02 3.085351468531078665e-05 3.083687669041849721e-05 1.663799489229037214e-08
9.640000000000000000e+02 3.080976570515864396e-05 3.079318480722469396e-05 1.658089793395285603e-08
9.650000000000000000e+02 3.076611955934244397e-05 3.074959559877004424e-05 1.652396057240225403e-08
9.660000000000000000e+02 3.072257590333200974e-05 3.070610872110539504e-05 1.646718222661388406e-08
9.670000000000000000e+02 3.067913439410031574e-05 3.066272383178208171e-05 1.641056231823111524e-08
9.680000000000000000e+02 3.063579469011549193e-05 3.061944058984393877e-05 1.635410027155071692e-08
9.690000000000000000e+02 3.059255645133270572e-05 3.057625865581919548e-05 1.629779551350787008e-08
9.700000000000000000e+02 3.054941933918622703e-05 3.053317769171256797e-05 1.624164747366168182e-08
9.710000000000000000e+02 3.050638301658150004e-05 3.049019736099732079e-05 1.618565558418044165e-08
9.720000000000000000e+02 3.046344714788720817e-05 3.044731732860737940e-05 1.612981927982722858e-08
9.730000000000000000e+02 3.042061139892748479e-05 3.040453726092954081e-05 1.607413799794544534e-08
9.740000000000000000e+02 3.037787543697414080e-05 3.036185682579569786e-05 1.601861117844458100e-08
9.750000000000000000e+02 3.033523893073889572e-05 3.031927569247511083e-05 1.596323826378599334e-08
9.760000000000000000e+02 3.029270155036573061e-05 3.027679353166676051e-05 1.590801869896879388e-08
9.770000000000000000e+02 3.025026296742321059e-05 3.023441001549169433e-05 1.585295193151575269e-08
9.780000000000000000e+02 3.020792285489693268e-05 3.019212481748547426e-05 1.579803741145946135e-08
9.790000000000000000e+02 3.016568088718201774e-05 3.014993761259068903e-05 1.574327459132855871e-08
9.800000000000000000e+02 3.012353674007551082e-05 3.010784807714937826e-05 1.568866292613373497e-08
9.810000000000000000e+02 3.008149009076905271e-05 3.006585588889569717e-05 1.563420187335427519e-08
9.820000000000000000e+02 3.003954061784144293e-05 3.002396072694851688e-05 1.557989089292451659e-08
9.830000000000000000e+02 2.999768800125125024e-05 2.998216227180403151e-05 1.552572944722014720e-08
9.840000000000000000e+02 2.995593192232958238e-05 2.994046020532853809e-05 1.547171700104503380e-08
9.850000000000000000e+02 2.991427206377276766e-05 2.989885421075114867e-05 1.541785302161778193e-08
9.860000000000000000e+02 2.987270810963517896e-05 2.985734397265662105e-05 1.536413697855859688e-08
9.870000000000000000e+02 2.983123974532204405e-05 2.981592917697816912e-05 1.531056834387601578e-08
9.880000000000000000e+02 2.978986665758235090e-05 2.977460951099039529e-05 1.525714659195403335e-08
9.890000000000000000e+02 2.974858853450175288e-05 2.973338466330221263e-05 1.520387119953898279e-08
9.900000000000000000e+02 2.970740506549552487e-05 2.969225432384979755e-05 1.515074164572672111e-08
9.910000000000000000e+02 2.966631594130159726e-05 2.965121818388964756e-05 1.509775741194976151e-08
9.920000000000000000e+02 2.962532085397361024e-05 2.961027593599164574e-05 1.504491798196468701e-08
9.930000000000000000e+02 2.958441949687398175e-05 2.956942727403214215e-05 1.499222284183927620e-08
9.940000000000000000e+02 2.954361156466710743e-05 2.952867189318716747e-05 1.493967147994026427e-08
9.950000000000000000e+02 2.950289675331249292e-05 2.948800948992557196e-05 1.488726338692058292e-08
9.960000000000000000e+02 2.946227476005798437e-05 2.944743976200227633e-05 1.483499805570707014e-08
9.970000000000000000e+02 2.942174528343306669e-05 2.940696240845158021e-05 1.478287498148817496e-08
9.980000000000000000e+02 2.938130802324215169e-05 2.936657712958045020e-05 1.473089366170167054e-08
9.990000000000000000e+02 2.934096268055794748e-05 2.932628362696192663e-05 1.467905359602254090e-08
