# [1]-ell [2]-1h+2h [3]-1h [4]-2h
8.730000000000000000e+02 9.801946814760343089e-05 9.800031814120407870e-05 1.915000639935584283e-08
8.740000000000000000e+02 9.784516363663575862e-05 9.782608849962804440e-05 1.907513700770887770e-08
8.750000000000000000e+02 9.767132852862613144e-05 9.765232802939048141e-05 1.900049923565579406e-08
8.760000000000000000e+02 9.749796105403899502e-05 9.747903496188704310e-05 1.892609215195357127e-08
8.770000000000000000e+02 9.732505945196356912e-05 9.730620753713349483e-05 1.885191483007860811e-08
8.780000000000000000e+02 9.715262197006195490e-05 9.713384400371375359e-05 1.877796634819740089e-08
8.790000000000000000e+02 9.698064686451813687e-05 9.696194261872899823e-05 1.870424578913803548e-08
8.800000000000000000e+02 9.680913239998691685e-05 9.679050164774654936e-05 1.863075224036132206e-08
8.810000000000000000e+02 9.663807684954332246e-05 9.661951936474938614e-05 1.855748479393253858e-08
8.820000000000000000e+02 9.646747849463274736e-05 9.644899405208625948e-05 1.848444254649332320e-08
8.830000000000000000e+02 9.629869634639835470e-05 9.628027757166001278e-05 1.841877473833598030e-08
8.840000000000000000e+02 9.613036336453682665e-05 9.611201005846136498e-05 1.835330607546603704e-08
8.850000000000000000e+02 9.596247787443160885e-05 9.594418983866302025e-05 1.828803576858420928e-08
8.860000000000000000e+02 9.579503820954085103e-05 9.577681524650851082e-05 1.822296303234117566e-08
8.870000000000000000e+02 9.562804271134979701e-05 9.560988462426447856e-05 1.815808708531364563e-08
8.880000000000000000e+02 9.546148972932295778e-05 9.544339632217298361e-05 1.809340714998039106e-08
8.890000000000000000e+02 9.529537762085731468e-05 9.527734869840461267e-05 1.802892245269876089e-08
8.900000000000000000e+02 9.512970475123517014e-05 9.511174011901149235e-05 1.796463222368104037e-08
8.910000000000000000e+02 9.496446949357785223e-05 9.494656895788088535e-05 1.790053569697121054e-08
8.920000000000000000e+02 9.479967022879936503e-05 9.478183359668894924e-05 1.783663211042165485e-08
8.930000000000000000e+02 9.463530534556079793e-05 9.461753242485513216e-05 1.777292070567043156e-08
8.940000000000000000e+02 9.447137324022438257e-05 9.445366383949627045e-05 1.770940072811808617e-08
8.950000000000000000e+02 9.430787231680860686e-05 9.429022624538170268e-05 1.764607142690523155e-08
8.960000000000000000e+02 9.414480098694324767e-05 9.412721805488835657e-05 1.758293205489002546e-08
8.970000000000000000e+02 9.398215766982464755e-05 9.396463768795602564e-05 1.751998186862566131e-08
8.980000000000000000e+02 9.381994079217150634e-05 9.380248357204317442e-05 1.745722012833830559e-08
8.990000000000000000e+02 9.365814878818103876e-05 9.364075414208313669e-05 1.739464609790511805e-08
9.000000000000000000e+02 9.349678009948495579e-05 9.347944784044012398e-05 1.733225904483211962e-08
9.010000000000000000e+02 9.333583317510654384e-05 9.331856311686630471e-05 1.727005824023280485e-08
9.020000000000000000e+02 9.317530647141713401e-05 9.315809842845832768e-05 1.720804295880625473e-08
9.030000000000000000e+02 9.301519845209387243e-05 9.299805223961505175e-05 1.714621247881601706e-08
9.040000000000000000e+02 9.285550758807662320e-05 9.283842302199455721e-05 1.708456608206855019e-08
9.050000000000000000e+02 9.269623235752629442e-05 9.267920925447240400e-05 1.702310305389229198e-08
9.060000000000000000e+02 9.253737124578263556e-05 9.252040942309952402e-05 1.696182268311660314e-08
9.070000000000000000e+02 9.237892274532297004e-05 9.236202202106091300e-05 1.690072426205111415e-08
9.080000000000000000e+02 9.222088535572033150e-05 9.220404554863386164e-05 1.683980708646467188e-08
9.090000000000000000e+02 9.206325758360307723e-05 9.204647851314751487e-05 1.677907045556529865e-08
9.100000000000000000e+02 9.190603794261360717e-05 9.188931942894163147e-05 1.671851367197935719e-08
9.110000000000000000e+02 9.174922495336820783e-05 9.173256681732648219e-05 1.665813604173159577e-08
9.120000000000000000e+02 9.159281714341674699e-05 9.157621920654251740e-05 1.659793687422492857e-08
9.130000000000000000e+02 9.143681304720269382e-05 9.142027513172046847e-05 1.653791548222045430e-08
9.140000000000000000e+02 9.128121120602361322e-05 9.126473313484180147e-05 1.647807118181770317e-08
9.150000000000000000e+02 9.112601016799167376e-05 9.110959176469923869e-05 1.641840329243490029e-08
9.160000000000000000e+02 9.097120848799464352e-05 9.095484957685784930e-05 1.635891113678941450e-08
9.170000000000000000e+02 9.081680472765683171e-05 9.080050513361595033e-05 1.629959404087835266e-08
9.180000000000000000e+02 9.066279745530080275e-05 9.064655700396684790e-05 1.624045133395927315e-08
9.190000000000000000e+02 9.050918524590895490e-05 9.049300376356042932e-05 1.618148234853110773e-08
9.200000000000000000e+02 9.035596668108524790e-05 9.033984399466493144e-05 1.612268642031495445e-08
9.210000000000000000e+02 9.020314034901777086e-05 9.018707628612953567e-05 1.606406288823547600e-08
9.220000000000000000e+02 9.005070484444086302e-05 9.003469923334646156e-05 1.600561109440186128e-08
9.230000000000000000e+02 8.989865876859814238e-05 8.988271143821404969e-05 1.594733038408944551e-08
9.240000000000000000e+02 8.974700072920510077e-05 8.973111150909938386e-05 1.588922010572099607e-08
9.250000000000000000e+02 8.959572934041274241e-05 8.957989806080188895e-05 1.583127961084855751e-08
9.260000000000000000e+02 8.944484322277062617e-05 8.942906971451649516e-05 1.577350825413503195e-08
9.270000000000000000e+02 8.929434100319096491e-05 8.927862509779762896e-05 1.571590539333621597e-08
9.280000000000000000e+02 8.914422131491223696e-05 8.912856284452296007e-05 1.565847038928263908e-08
9.290000000000000000e+02 8.899448279746363785e-05 8.897888159485777188e-05 1.560120260586188847e-08
9.300000000000000000e+02 8.884512409662930160e-05 8.882957999521930474e-05 1.554410141000066256e-08
9.310000000000000000e+02 8.869614386441315907e-05 8.868065669824150581e-05 1.548716617164729761e-08
9.320000000000000000e+02 8.854754075900380978e-05 8.853211036274005004e-05 1.543039626375425793e-08
9.330000000000000000e+02 8.839931344473948860e-05 8.838393965367722553e-05 1.537379106226060632e-08
9.340000000000000000e+02 8.825146059207373726e-05 8.823614324212765924e-05 1.531734994607492111e-08
9.350000000000000000e+02 8.810398087754077760e-05 8.808871980524371730e-05 1.526107229705802795e-08
9.360000000000000000e+02 8.795687298372150830e-05 8.794166802622150182e-05 1.520495750000604919e-08
9.370000000000000000e+02 8.781013559920935248e-05 8.779498659426672555e-05 1.514900494263333092e-08
9.380000000000000000e+02 8.766376741857686433e-05 8.764867420456130495e-05 1.509321401555588278e-08
9.390000000000000000e+02 8.751776714234196970e-05 8.750272955822969566e-05 1.503758411227449688e-08
9.400000000000000000e+02 8.737329530561809877e-05 8.735830776260099370e-05 1.498754301709860562e-08
9.410000000000000000e+02 8.722918508866413657e-05 8.721424744422599329e-05 1.493764443814306519e-08
9.420000000000000000e+02 8.708543522404852950e-05 8.707054733620372229e-05 1.488788784480465942e-08
9.430000000000000000e+02 8.694204445008408460e-05 8.692720617737511614e-05 1.483827270897495051e-08
9.440000000000000000e+02 8.679901151079597195e-05 8.678422271229095262e-05 1.478879850502588611e-08
9.450000000000000000e+02 8.665633515588971371e-05 8.664159569117992207e-05 1.473946470979564460e-08
9.460000000000000000e+02 8.651401414072005386e-05 8.649932386991748367e-05 1.469027080257474341e-08
9.470000000000000000e+02 8.637204722625910984e-05 8.635740600999401706e-05 1.464121626509183135e-08
9.480000000000000000e+02 8.623043317906567602e-05 8.621584087848418001e-05 1.459230058150006335e-08
9.490000000000000000e+02 8.608917077125389030e-05 8.607462724801552079e-05 1.454352323836311607e-08
9.500000000000000000e+02 8.594825878046286288e-05 8.593376389673821540e-05 1.449488372464171317e-08
9.510000000000000000e+02 8.580769598982581714e-05 8.579324960829414067e-05 1.444638153167984945e-08
9.520000000000000000e+02 8.566748118793993528e-05 8.565308317178674702e-05 1.439801615319139546e-08
9.530000000000000000e+02 8.552761316883616331e-05 8.551326338175091761e-05 1.434978708524663762e-08
9.540000000000000000e+02 8.538809073194923282e-05 8.537378903812297662e-05 1.430169382625899541e-08
9.550000000000000000e+02 8.524891268208808939e-05 8.523465894621111763e-05 1.425373587697182773e-08
9.560000000000000000e+02 8.511007782940609059e-05 8.509587191666564228e-05 1.420591274044517166e-08
9.570000000000000000e+02 8.497158498937171895e-05 8.495742676544967321e-05 1.415822392204273248e-08
9.580000000000000000e+02 8.483343298273963377e-05 8.481932231381021951e-05 1.411066892941903593e-08
9.590000000000000000e+02 8.469562063552134345e-05 8.468155738824883539e-05 1.406324727250632897e-08
9.600000000000000000e+02 8.455814677895673163e-05 8.454413082049322772e-05 1.401595846350200170e-08
9.610000000000000000e+02 8.442101024948517676e-05 8.440704144746832133e-05 1.396880201685569489e-08
9.620000000000000000e+02 8.428420988871740350e-05 8.427028811126815110e-05 1.392177744925677811e-08
9.630000000000000000e+02 8.414774454340702241e-05 8.413386965912740165e-05 1.387488427962175843e-08
9.640000000000000000e+02 8.401161306542266594e-05 8.399778494339358399e-05 1.382812202908186443e-08
9.650000000000000000e+02 8.387581431171992118e-05 8.386203282149895467e-05 1.378149022097058218e-08
9.660000000000000000e+02 8.374034714431387240e-05 8.372661215593305841e-05 1.373498838081147593e-08
9.670000000000000000e+02 8.360521043025135907e-05 8.359152181421505379e-05 1.368861603630581507e-08
9.680000000000000000e+02 8.347040304158385722e-05 8.345676066886654045e-05 1.364237271732061313e-08
9.690000000000000000e+02 8.333592385534011689e-05 8.332232759738423720e-05 1.359625795587639873e-08
9.700000000000000000e+02 8.320177175349943656e-05 8.318822148221329709e-05 1.355027128613541005e-08
9.710000000000000000e+02 8.306794562296455811e-05 8.305444121072017526e-05 1.350441224438953127e-08
9.720000000000000000e+02 8.293444435553530710e-05 8.292098567516625570e-05 1.345868036904858791e-08
9.730000000000000000e+02 8.280126684788190791e-05 8.278785377268127476e-05 1.341307520062851818e-08
9.740000000000000000e+02 8.266841200151878665e-05 8.265504440523704281e-05 1.336759628173976763e-08
9.750000000000000000e+02 8.253587872277852325e-05 8.252255647962145047e-05 1.332224315707567553e-08
9.760000000000000000e+02 8.240366592278577636e-05 8.239038890741237999e-05 1.327701537340098036e-08
9.770000000000000000e+02 8.227177251743150645e-05 8.225854060495196905e-05 1.323191247954029060e-08
9.780000000000000000e+02 8.214019742734732091e-05 8.212701049332095577e-05 1.318693402636681848e-08
9.790000000000000000e+02 8.200893957788026631e-05 8.199579749831347104e-05 1.314207956679112044e-08
9.800000000000000000e+02 8.187799789906706504e-05 8.186490055041131580e-05 1.309734865574970188e-08
9.810000000000000000e+02 8.174737132560931424e-05 8.173431858475911930e-05 1.305274085019400406e-08
9.820000000000000000e+02 8.161705879684853554e-05 8.160405054113945662e-05 1.300825570907939268e-08
9.830000000000000000e+02 8.148705925674108936e-05 8.147409536394773584e-05 1.296389279335394132e-08
9.840000000000000000e+02 8.135737165383369904e-05 8.134445200216774930e-05 1.291965166594770788e-08
9.850000000000000000e+02 8.122799494123888011e-05 8.121511940934711643e-05 1.287553189176175619e-08
9.860000000000000000e+02 8.109892807661069482e-05 8.108609654357303823e-05 1.283153303765744078e-08
9.870000000000000000e+02 8.097017002212033047e-05 8.095738236744788922e-05 1.278765467244558565e-08
9.880000000000000000e+02 8.084171974443231476e-05 8.082897584806543272e-05 1.274389636687595924e-08
9.890000000000000000e+02 8.071357621468040582e-05 8.070087595698677871e-05 1.270025769362659058e-08
9.900000000000000000e+02 8.058573840844398368e-05 8.057308167021669395e-05 1.265673822729330213e-08
9.910000000000000000e+02 8.045820530572436052e-05 8.044559196817997998e-05 1.261333754437921617e-08
9.920000000000000000e+02 8.033097589092145672e-05 8.031840583569817629e-05 1.257005522328448288e-08
9.930000000000000000e+02 8.020404915281031434e-05 8.019152226196601962e-05 1.252689084429577016e-08
9.940000000000000000e+02 8.007742408451822046e-05 8.006494024052864856e-05 1.248384398957628125e-08
9.950000000000000000e+02 7.995109968350145105e-05 7.993865876925829324e-05 1.244091424315534049e-08
9.960000000000000000e+02 7.982507495152246205e-05 7.981267685033154773e-05 1.239810119091837123e-08
9.970000000000000000e+02 7.969934889462729731e-05 7.968699349020669665e-05 1.235540442059685713e-08
9.980000000000000000e+02 7.957392052312284747e-05 7.956160769960108248e-05 1.231282352175831513e-08
9.990000000000000000e+02 7.944878885155455604e-05 7.943651849346875741e-05 1.227035808579641720e-08
